delivery_no,customer_name,invoice_date_raw,customer_order_no,instruction_no,product_name,spec,color,qty,unit,unit_price,amount,remark,source_sheet
AH2601083,莆田安健致远鞋业限公司,2026-01-23 00:00:00,ALCPO2600507,Z25072-414-2,"佳积布 54""250g","佳积布 54""250g",新灰色031-78-00,25.0,Y,5.2,130.0,,安健帐单
AH2601083,莆田安健致远鞋业限公司,2026-01-23 00:00:00,AHJPO2604277,Z25655-6,"354纹280-290g单层网54""","354纹280-290g单层网54""",黑色139-18-00,153.0,Y,9.0,1377.0,,安健帐单
AH2601083,莆田安健致远鞋业限公司,2026-01-23 00:00:00,ALCPO2600507,Z25072-413-1,"D027纹 250-260g单层网布 54""","D027纹 250-260g单层网布 54""",传统蓝126-34-11,27.0,Y,6.3,170.1,,安健帐单
AH2601083,莆田安健致远鞋业限公司,2026-01-23 00:00:00,ALCPO2600507,Z25072-413-2,"D027纹 250-260g单层网布 54""","D027纹 250-260g单层网布 54""",传统蓝126-34-11,27.0,Y,6.3,170.1,,安健帐单
AH2601084,莆田安健致远鞋业限公司,2026-01-25 00:00:00,ALCPO2601885,Z26002-007,"210D 牛津布 54""","210D 牛津布 54""",黑色,15.0,Y,5.0,75.0,,安健帐单
AH2601084,莆田安健致远鞋业限公司,2026-01-25 00:00:00,ALCPO2601885,Z26002-006,"210D 牛津布 54""","210D 牛津布 54""",黑色,6.0,Y,5.0,30.0,,安健帐单
AH2601084,莆田安健致远鞋业限公司,2026-01-25 00:00:00,ALCPO2601885,Z26002-005,"210D 牛津布 54""","210D 牛津布 54""",黑色,6.0,Y,5.0,30.0,,安健帐单
AH2601084,莆田安健致远鞋业限公司,2026-01-25 00:00:00,ALCPO2601885,Z26002-004,"210D 牛津布 54""","210D 牛津布 54""",黑色,9.0,Y,5.0,45.0,,安健帐单
AH2601084,莆田安健致远鞋业限公司,2026-01-25 00:00:00,ALCPO2601138,Z25116-443,"200G BK网布54""","200G BK网布54""",黑色139-18-00,19.0,Y,4.0,76.0,,安健帐单
AH2601084,莆田安健致远鞋业限公司,2026-01-25 00:00:00,ALCPO2601138,Z25115-442,"200G BK网布54""","200G BK网布54""",黑色139-18-00,17.0,Y,4.0,68.0,,安健帐单
AH2601084,莆田安健致远鞋业限公司,2026-01-25 00:00:00,ALCPO2601138,Z25115-452,"200G BK网布54""","200G BK网布54""",黑色139-18-00,38.0,Y,4.0,152.0,,安健帐单
AH2601084,莆田安健致远鞋业限公司,2026-01-25 00:00:00,ALCPO2600624,Z25086-451,"K106/DJT 1834纹单层网布54""","K106/DJT 1834纹单层网布54""",海盐色036-90-02,535.0,Y,4.3,2300.5,,安健帐单
AH2601085,莆田安健致远鞋业限公司,2026-01-25 00:00:00,ALCPO2600718,Z25058-393,"TF18-Q08 220g 磨毛布54""","TF18-Q08 220g 磨毛布54""",白色,169.0,Y,4.8,811.2,,安健帐单
AH2601085,莆田安健致远鞋业限公司,2026-01-25 00:00:00,ALCPO2600718,Z25058-394,"TF18-Q08 220g 磨毛布54""","TF18-Q08 220g 磨毛布54""",白色,253.0,Y,4.8,1214.4,,安健帐单
AH2601085,莆田安健致远鞋业限公司,2026-01-25 00:00:00,ALCPO2600718,Z25058-395,"TF18-Q08 220g 磨毛布54""","TF18-Q08 220g 磨毛布54""",白色,158.0,Y,4.8,758.4,,安健帐单
AH2601085,莆田安健致远鞋业限公司,2026-01-25 00:00:00,ALCPO2600166,Z25070-375,"200g 佳积布54""","200g 佳积布54""",米土色12-0311TPG,301.0,Y,4.5,1354.5,,安健帐单
AH2601085,莆田安健致远鞋业限公司,2026-01-25 00:00:00,ALCPO2600475,Z25073-213-5,"K106 230-250g 单层网布 54""","K106 230-250g 单层网布 54""",海盐色036-90-02,177.0,Y,4.7,831.9,,安健帐单
AH2601085,莆田安健致远鞋业限公司,2026-01-25 00:00:00,ALCPO2600624,Z25073-461,"K106 230-250g 单层网布 54""","K106 230-250g 单层网布 54""",海盐色036-90-02,192.0,Y,4.7,902.4,,安健帐单
AH2601085,莆田安健致远鞋业限公司,2026-01-25 00:00:00,ALCPO2601138,Z25073-213-6,"K106 230-250g 单层网布 54""","K106 230-250g 单层网布 54""",海盐色036-90-02,225.0,Y,4.7,1057.5,,安健帐单
AH2601086,莆田安健致远鞋业限公司,2026-01-25 00:00:00,ALCPO2600624,Z25073-453,"354纹280-290g单层网 54""","354纹280-290g单层网 54""",海盐色036-90-02,224.0,Y,9.0,2016.0,,安健帐单
AH2601086,莆田安健致远鞋业限公司,2026-01-25 00:00:00,ALCPO2600624,Z25073-458-1,"354纹280-290g单层网 54""","354纹280-290g单层网 54""",海盐色036-90-02,128.0,Y,9.0,1152.0,,安健帐单
AH2601086,莆田安健致远鞋业限公司,2026-01-25 00:00:00,ALCPO2600624,Z25073-459,"354纹280-290g单层网 54""","354纹280-290g单层网 54""",海盐色036-90-02,83.0,Y,9.0,747.0,,安健帐单
AH2601086,莆田安健致远鞋业限公司,2026-01-25 00:00:00,ALCPO2600624,Z25073-459-1,"354纹280-290g单层网 54""","354纹280-290g单层网 54""",海盐色036-90-02,78.0,Y,9.0,702.0,,安健帐单
AH2601086,莆田安健致远鞋业限公司,2026-01-25 00:00:00,ALCPO2600624,Z25073-461,"354纹280-290g单层网 54""","354纹280-290g单层网 54""",海盐色036-90-02,117.0,Y,9.0,1053.0,,安健帐单
AH2601086,莆田安健致远鞋业限公司,2026-01-25 00:00:00,ALCPO2601138,Z25073-453-3,"354纹280-290g单层网 54""","354纹280-290g单层网 54""",海盐色036-90-02,83.0,Y,9.0,747.0,,安健帐单
AH2601086,莆田安健致远鞋业限公司,2026-01-25 00:00:00,ALCPO2601994,Z25101-344,"CL24154纹430g 三明治54""","CL24154纹430g 三明治54""",灰色000-36-00,7.0,码,12.5,87.5,,安健帐单
AH2601086,莆田安健致远鞋业限公司,2026-01-25 00:00:00,ALCPO2600624,Z25086-451,"BK网布 54""200g","BK网布 54""200g",米白色036-90-02,287.0,Y,4.0,1148.0,,安健帐单
AH2601087,莆田安健致远鞋业限公司,2026-01-25 00:00:00,ALCPO2600624,Z25073-461,"K106 230-250g单层网布 54""","K106 230-250g单层网布 54""",运动蓝117-31-18,361.0,Y,4.7,1696.7,,安健帐单
AH2601087,莆田安健致远鞋业限公司,2026-01-25 00:00:00,ALCPO2600507,Z25072-414-2,"D027纹250-260g单层网布54""","D027纹250-260g单层网布54""",新灰色031-78-00,78.0,Y,6.3,491.4,,安健帐单
AH2601087,莆田安健致远鞋业限公司,2026-01-25 00:00:00,ALCPO2600624,Z25078-446,"YH M 354纹280-290g单层网布54""","YH M 354纹280-290g单层网布54""",米白036-90-02,78.0,Y,9.0,702.0,,安健帐单
AH2601087,莆田安健致远鞋业限公司,2026-01-25 00:00:00,ALCPO2600624,Z25078-446-1,"YH M 354纹280-290g单层网布54""","YH M 354纹280-290g单层网布54""",米白036-90-02,7.0,Y,9.0,63.0,,安健帐单
AH2601087,莆田安健致远鞋业限公司,2026-01-25 00:00:00,ALCPO2600624,Z25079-448,"YH M 354纹280-290g单层网布54""","YH M 354纹280-290g单层网布54""",米白036-90-02,22.0,Y,9.0,198.0,,安健帐单
AH2601087,莆田安健致远鞋业限公司,2026-01-25 00:00:00,ALCPO2600624,Z25078-465,"YH M 354纹280-290g单层网布54""","YH M 354纹280-290g单层网布54""",米白036-90-02,66.0,Y,9.0,594.0,,安健帐单
AH2601087,莆田安健致远鞋业限公司,2026-01-25 00:00:00,ALCPO2600624,Z25078-465-1,"YH M 354纹280-290g单层网布54""","YH M 354纹280-290g单层网布54""",米白036-90-02,7.0,Y,9.0,63.0,,安健帐单
AH2601087,莆田安健致远鞋业限公司,2026-01-25 00:00:00,ALCPO2601138,Z25078-465-2,"YH M 354纹280-290g单层网布54""","YH M 354纹280-290g单层网布54""",米白036-90-02,12.0,Y,9.0,108.0,,安健帐单
AH2601088,莆田安健致远鞋业限公司,2026-01-26 00:00:00,ALCPO2601922,Z25086-466,"250g 加密真美布54""","250g 加密真美布54""",黑色139-18-00,146.0,Y,5.3,773.8,,安健帐单
AH2601088,莆田安健致远鞋业限公司,2026-01-26 00:00:00,ALCPO2601749,Z26003-010,"250g 莱卡布54""","250g 莱卡布54""",黑色19-0303TPG,617.0,Y,12.0,7404.0,,安健帐单
AH2601088,莆田安健致远鞋业限公司,2026-01-26 00:00:00,ALCPO2601138,Z25073-460,"K106/DJT 1834纹单层网布 54""","K106/DJT 1834纹单层网布 54""",黑色139-18-00,114.0,Y,4.3,490.2,,安健帐单
AH2601088,莆田安健致远鞋业限公司,2026-01-26 00:00:00,ALCPO2601922,Z25086-466,"K106/DJT 1834纹单层网布 54""","K106/DJT 1834纹单层网布 54""",黑色139-18-00,271.0,Y,4.3,1165.3,,安健帐单
AH2601088,莆田安健致远鞋业限公司,2026-01-26 00:00:00,ALCPO2601941,Z25033-108-1,"佳绩布 54"" 120g","佳绩布 54"" 120g",黑色,229.0,Y,2.75,629.75,,安健帐单
AH2601088,莆田安健致远鞋业限公司,2026-01-26 00:00:00,ALCPO2601941,Z25033-109-1,"佳绩布 54"" 120g","佳绩布 54"" 120g",黑色,428.0,Y,2.75,1177.0,,安健帐单
AH2601089,莆田安健致远鞋业限公司,2026-01-26 00:00:00,ALCPO2600507,Z25072-419-1,"佳积布 54""250g","佳积布 54""250g",黑色139-18-00,6.0,Y,5.2,31.2,,安健帐单
AH2601089,莆田安健致远鞋业限公司,2026-01-26 00:00:00,ALCPO2600507,Z25072-210-11,"佳积布 54""250g","佳积布 54""250g",黑色139-18-00,1242.0,Y,5.2,6458.4,,安健帐单
AH2601089,莆田安健致远鞋业限公司,2026-01-26 00:00:00,ALCPO2600507,Z25072-210-12,"佳积布 54""250g","佳积布 54""250g",黑色139-18-00,230.0,Y,5.2,1196.0,,安健帐单
AH2601089,莆田安健致远鞋业限公司,2026-01-26 00:00:00,ALCPO2600624,Z25072-454,"佳积布 54""250g","佳积布 54""250g",139-18-00黑色,87.0,Y,5.2,452.4,,安健帐单
AH2601089,莆田安健致远鞋业限公司,2026-01-26 00:00:00,ALCPO2601941,Z25072-411,"佳积布 54""250g","佳积布 54""250g",黑色,171.0,Y,5.2,889.2,,安健帐单
AH2601090,莆田安健致远鞋业限公司,2026-01-27 00:00:00,ALCPO2600624,Z25072-455,"佳积布 54""250g","佳积布 54""250g",淡红色016-50-19,47.0,Y,5.2,244.4,,安健帐单
AH2601090,莆田安健致远鞋业限公司,2026-01-27 00:00:00,ALCPO2600624,Z25072-455-1,"佳积布 54""250g","佳积布 54""250g",淡红色016-50-19,39.0,Y,5.2,202.8,,安健帐单
AH2601090,莆田安健致远鞋业限公司,2026-01-27 00:00:00,ALCPO2600507,Z25072-412-2,"佳积布 54"" 250g","佳积布 54"" 250g",蓝色126-21-11,194.0,Y,5.2,1008.8,,安健帐单
AH2601090,莆田安健致远鞋业限公司,2026-01-27 00:00:00,ALCPO2600507,Z25072-412-3,"佳积布 54"" 250g","佳积布 54"" 250g",蓝色126-21-11,136.0,Y,5.2,707.2,,安健帐单
AH2601090,莆田安健致远鞋业限公司,2026-01-27 00:00:00,ALCPO2601138,Z25072-412-5,"佳积布 54"" 250g","佳积布 54"" 250g",蓝色126-21-11,274.0,Y,5.2,1424.8,,安健帐单
AH2601091,莆田安健致远鞋业限公司,2026-01-27 00:00:00,ALCPO2600624,Z25075-445,"250g 组织布54""","250g 组织布54""",海盐色036-90-02,111.0,Y,5.2,577.2,,安健帐单
AH2601091,莆田安健致远鞋业限公司,2026-01-27 00:00:00,ALCPO2600624,Z25075-445-1,"250g 组织布54""","250g 组织布54""",海盐色036-90-02,33.0,Y,5.2,171.6,,安健帐单
AH2601091,莆田安健致远鞋业限公司,2026-01-27 00:00:00,ALCPO2600624,Z25076-457,"250g 组织布54""","250g 组织布54""",海盐色036-90-02,97.0,Y,5.2,504.4,,安健帐单
AH2601091,莆田安健致远鞋业限公司,2026-01-27 00:00:00,ALCPO2601885,Z26002-007,"YSK133纹 220g 单层网布54""","YSK133纹 220g 单层网布54""",黑色,37.0,Y,9.6,355.2,,安健帐单
AH2601091,莆田安健致远鞋业限公司,2026-01-27 00:00:00,ALCPO2601885,Z26002-005,"YSK133纹 220g 单层网布54""","YSK133纹 220g 单层网布54""",黑色,14.0,Y,9.6,134.4,,安健帐单
AH2601091,莆田安健致远鞋业限公司,2026-01-27 00:00:00,ALCPO2601885,Z26002-004,"YSK133纹 220g 单层网布54""","YSK133纹 220g 单层网布54""",黑色,21.0,Y,9.6,201.6,,安健帐单
AH2601091,莆田安健致远鞋业限公司,2026-01-27 00:00:00,ALCPO2603695,Z25015-401,"新K208 网布 54"" 260""","新K208 网布 54"" 260""",白色,10.0,Y,6.8,68.0,,安健帐单
AH2601092,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26001-006,"D027纹 250-260g 单层网布 54""","D027纹 250-260g 单层网布 54""",黑色139-18-00,1.0,Y,6.3,6.3,,安健帐单
AH2601092,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26001-004,"D027纹 250-260g 单层网布 54""","D027纹 250-260g 单层网布 54""",黑色139-18-00,4.0,Y,6.3,25.2,,安健帐单
AH2601092,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26001-003,"D027纹 250-260g 单层网布 54""","D027纹 250-260g 单层网布 54""",白色109-98-01,1.0,Y,6.3,6.3,,安健帐单
AH2601092,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26001-008,"D027纹 250-260g 单层网布 54""","D027纹 250-260g 单层网布 54""",白色109-98-01,1.0,Y,6.3,6.3,,安健帐单
AH2601092,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26001-002,"D027纹 250-260g 单层网布 54""","D027纹 250-260g 单层网布 54""",白色109-98-01,1.0,Y,6.3,6.3,,安健帐单
AH2601092,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26001-005,"D027纹 250-260g 单层网布 54""","D027纹 250-260g 单层网布 54""",白色109-98-01,3.0,Y,6.3,18.9,,安健帐单
AH2601092,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26001-003,"佳积布180G 54""","佳积布180G 54""",黑色,1.0,Y,3.9,3.9,,安健帐单
AH2601092,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26001-005,"佳积布250G 54""","佳积布250G 54""",白色,3.0,Y,5.2,15.6,,安健帐单
AH2601093,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26001-008,"250g 佳积布 54""","250g 佳积布 54""",白色109-98-01,1.0,Y,5.2,5.2,,安健帐单
AH2601093,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26001-005,"250g 佳积布 54""","250g 佳积布 54""",白色109-98-01,3.0,Y,5.2,15.6,,安健帐单
AH2601093,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26001-003,"250g 佳积布 54""","250g 佳积布 54""",白色109-98-01,1.0,Y,5.2,5.2,,安健帐单
AH2601093,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26001-002,"250g 佳积布 54""","250g 佳积布 54""",白色109-98-01,1.0,Y,5.2,5.2,,安健帐单
AH2601093,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26001-003,"250g 佳积布 54""","250g 佳积布 54""",黑色139-18-00,1.0,Y,5.2,5.2,,安健帐单
AH2601093,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26001-007,"250g 佳积布 54""","250g 佳积布 54""",黑色139-18-00,5.0,Y,5.2,26.0,,安健帐单
AH2601093,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26001-006,"250g 佳积布 54""","250g 佳积布 54""",黑色139-18-00,2.0,Y,5.2,10.4,,安健帐单
AH2601093,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26001-004,"250g 佳积布 54""","250g 佳积布 54""",黑色139-18-00,8.0,Y,5.2,41.6,,安健帐单
AH2601094,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26001-002,"佳积布 54"" 250g","佳积布 54"" 250g",浅淡灰000-73-00,2.0,Y,5.2,10.4,,安健帐单
AH2601094,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26001-001,"佳积布 54"" 250g","佳积布 54"" 250g",灰色 000-27-00,3.0,Y,5.2,15.6,,安健帐单
AH2601094,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26001-008,"佳积布 54"" 250g","佳积布 54"" 250g",灰色 000-27-00,2.0,Y,5.2,10.4,,安健帐单
AH2601094,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26001-007,"佳积布 54"" 250g","佳积布 54"" 250g",竹桃粉156-44-34,2.0,Y,5.2,10.4,,安健帐单
AH2601094,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26001-001,"佳积布 54"" 250g","佳积布 54"" 250g",复位红013-43-37,1.0,Y,5.2,5.2,,安健帐单
AH2601094,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26002-013,"354纹 280-290g 单层网 54""","354纹 280-290g 单层网 54""",白色109-98-01,2.0,Y,9.0,18.0,,安健帐单
AH2601094,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26002-022,"354纹 280-290g 单层网 54""","354纹 280-290g 单层网 54""",白色109-98-01,1.0,Y,9.0,9.0,,安健帐单
AH2601094,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26002-011,"354纹 280-290g 单层网 54""","354纹 280-290g 单层网 54""",白色109-98-01,2.0,Y,9.0,18.0,,安健帐单
AH2601095,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26002-021,"354纹 280-290g 单层网 54""","354纹 280-290g 单层网 54""",白色109-98-01,1.0,Y,9.0,9.0,,安健帐单
AH2601095,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26002-020,"354纹 280-290g 单层网 54""","354纹 280-290g 单层网 54""",白色109-98-01,1.0,Y,9.0,9.0,,安健帐单
AH2601095,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26002-019,"354纹 280-290g 单层网 54""","354纹 280-290g 单层网 54""",白色109-98-01,1.0,Y,9.0,9.0,,安健帐单
AH2601095,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26002-012,"280-290g 354纹 单层网布 54""","280-290g 354纹 单层网布 54""",海盐色036-90-02,3.0,Y,9.0,27.0,,安健帐单
AH2601095,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26002-009,"280-290g 354纹 单层网布 54""","280-290g 354纹 单层网布 54""",海盐色036-90-02,2.0,Y,9.0,18.0,,安健帐单
AH2601095,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26002-010,"280-290g 354纹 单层网布 54""","280-290g 354纹 单层网布 54""",海盐色036-90-02,3.0,Y,9.0,27.0,,安健帐单
AH2601095,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26002-016,"280-290g 354纹 单层网布 54""","280-290g 354纹 单层网布 54""",海盐色036-90-02,3.0,Y,9.0,27.0,,安健帐单
AH2601095,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26007-041,"YHM 354 单层网布 54""","YHM 354 单层网布 54""",海盐色036-90-02,1.0,Y,9.0,9.0,,安健帐单
AH2601095,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26006-047,"YHM 354 单层网布 54""","YHM 354 单层网布 54""",海盐色036-90-02,1.0,Y,9.0,9.0,,安健帐单
AH2601096,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26002-023,"280-290g 354纹 单层网布 54""","280-290g 354纹 单层网布 54""",柔灰047-82-01,1.0,Y,9.0,9.0,,安健帐单
AH2601096,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26002-014,"280-290g 354纹 单层网布 54""","280-290g 354纹 单层网布 54""",暗黑色139-18-00,2.0,Y,9.0,18.0,,安健帐单
AH2601096,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26007-042,"YHM 354 单层网布 54""","YHM 354 单层网布 54""",运动蓝117-31-18,1.0,Y,9.0,9.0,,安健帐单
AH2601096,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26006-046,"YHM 354 单层网布 54""","YHM 354 单层网布 54""",运动蓝117-31-18,1.0,Y,9.0,9.0,,安健帐单
AH2601096,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26007-043,"YHM 354 单层网布 54""","YHM 354 单层网布 54""",复古粉笔白038-90-04,1.0,Y,9.0,9.0,,安健帐单
AH2601096,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26006-048,"YHM 354 单层网布 54""","YHM 354 单层网布 54""",复古粉笔白038-90-04,1.0,Y,9.0,9.0,,安健帐单
AH2601096,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26007-041,组织布 250g 54“,组织布 250g 54“,米白色036-90-02,1.0,Y,5.2,5.2,,安健帐单
AH2601096,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26006-047,组织布 250g 54“,组织布 250g 54“,海盐色036-90-02,1.0,Y,5.2,5.2,,安健帐单
AH2601097,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26007-042,组织布 54”,组织布 54”,运动蓝117-31-18,1.0,Y,5.2,5.2,,安健帐单
AH2601097,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26006-046,组织布 54”,组织布 54”,运动蓝117-31-18,1.0,Y,5.2,5.2,,安健帐单
AH2601097,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26007-038,200g  组织布 54”,200g  组织布 54”,新灰1 031-78-00,2.0,Y,4.5,9.0,,安健帐单
AH2601097,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26006-037,200g  组织布 54”,200g  组织布 54”,新灰1 031-78-00,2.0,Y,4.5,9.0,,安健帐单
AH2601097,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26006-039,200g  组织布 54”,200g  组织布 54”,水晶粉156-82-15,2.0,Y,4.5,9.0,,安健帐单
AH2601097,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26007-040,200g  组织布 54”,200g  组织布 54”,水晶粉156-82-15,2.0,Y,4.5,9.0,,安健帐单
AH2601097,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26007-043,组织布 54”,组织布 54”,复古粉笔白038-90-04,1.0,Y,5.2,5.2,,安健帐单
AH2601097,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26006-048,组织布 54”,组织布 54”,复古粉笔白038-90-04,1.0,Y,5.2,5.2,,安健帐单
AH2601098,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26004-036,"200G BK网布 54""","200G BK网布 54""",黑色139-18-00,1.0,Y,4.0,4.0,,安健帐单
AH2601098,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26005-035,"200G BK网布 54""","200G BK网布 54""",黑色139-18-00,1.0,Y,4.0,4.0,,安健帐单
AH2601098,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26003-026,"200G BK网布 54""","200G BK网布 54""",黑色139-18-00,1.0,Y,4.0,4.0,,安健帐单
AH2601098,莆田安健致远鞋业限公司,2026-01-28 00:00:00,销样,ZRD26004-029,"BK 网布 54""","BK 网布 54""",矢量蓝118-30-29,1.0,Y,4.0,4.0,,安健帐单
